,tickets,OPD,id,tickets_length,clean_tickets
156,"Selamat pagi.Untuk bangunan RUKO apakah memang diperbolehkan melakukan renovasi dengan menambah bangunan secara permanen lantai 1 dan lantai 2 ke arah depan,sehingga terlihat lebih maju dari ruko yang lain,seperti yang saat ini terlihat di jalan Bendungan Siguragura Barat Ruko Griya Mandiri ( di depan toko bangunan Shapala Terang Utama,samping toko Cahaya Oli Kingland.Kalau memang diperbolehkan apakah tidak perlu mengurus IMB?Mohon tanggapannya.Terimakasih.",SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,461,selamat pagiuntuk bangun ruko laku renovasi bangun permanen lantai lantai arah depansehingga lihat maju ruko lainseperti lihat jalan bendung siguragura barat ruko griya mandiri toko bangun shapala terang utamasamping toko cahaya oli kinglandkalau urus imbmohon tanggapannyaterimakasih
157,"Mengajukan pengaduan ketertiban untuk cafe/kedai yang terletak tepat di depan rumah saya (jl. sidomakmur no. 88). Mengenai parkir sembarangan, buang sampah sembarangan, dan kegaduhan yang melampaui batas (ramai, berisik sampai lewat larut malam) tanpa ada permohonan/persetujuan HO (Hinder Ordonantie). Dimohon dapat ditindak segera.",SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,333,aju adu tertib cafekedai letak rumah jalan sidomakmur nomor kena parkir sembarang buang sampah sembarang gaduh lampau batas ramai berisik larut malam permohonanpersetujuan ho hinder ordonantie mohon tindak
158,"Billboard didepan Polresta Malang Kota ada aluminium lembarannya hampir lepas, yang saya takutkan lepas dan mengenai pemakai jalan dan menelan korban, karena bbrp hari ini angin cukup kencang, sebelum ada jatuh korban mohon alumnium lembaran tersebut diambil atau dilepas, terima kasih",SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,285,billboard polresta malang kota aluminium lembar lepas takut lepas kena pakai jalan tel korban angin kencang jatuh korban mohon alumnium lembar ambil lepas terima kasih
159,"1. Keberadaan PKL Malam hari ditrotoar (Sate diujung jalan S.Hatta PTP I, Martabak di depan TB Karya Mandiri) & parkir Bakso Damas, menutup pejalan kaki, apalagi dekat dengan persimpangan U turn, sangat membahayakan pejalan kaki dan pengguna jalan kendaraan 2. Keberadaat Cafe Miras TRIANGLE di Suhat, pengunjung mabuk muntah, tawur/kelahi (sampai pagi), parkir, bising, merusak generasi muda 3. Tower GSM Di lahan Htl Montana belakang rumah Jl. S.Hatta PTP I/8. Mohon di cek kembali ijin pendirian,",SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,499,pkl malam trotoar sate ujung jalan shatta ptp i martabak tb karya mandiri parkir bakso damas tutup pejal kaki simpang turn bahaya pejal kaki jalan kendara keberadaat cafe miras triangle suhat unjung mabuk muntah tawurkelahi pagi parkir bising rusak generasi muda tower gsm lahan htl montana rumah jalan shatta ptp i mohon cek izin
160,Di seberang rumah yaitu diJl. Kaliurang no.10 sejak awal bulan puasa dibuka semacam cafe jual kopi. Jam buka dr jam 17.00 sampai jam 04.00 pagi dan kami merasa terganggu karena berisik. Ketika ditanya surat ijin katanya ada dari RT . Setau kami Surat Ijin Tempat Usaha yang mengeluarkan adalah dari Dinas Perijinan dan jam operasional dibatasi . Harap ditindak lanjuti karena kami sdh lapor ke RT dan pemilik rumah tp msh tetap buka sampai jam 5 pagi.,SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,451,seberang rumah dijl kaliurang nomor puasa buka cafe jual kopi jam buka jam jam pagi ganggu berisik surat izin rt tau surat izin usaha dinas perijinan jam operasional batas harap tindak lapor rt milik rumah buka jam pagi
161,"Mohon dibantu menertibkan rumah kost JL. Sibayak No.3 Mlg. Setahu sy ada 14 kamar, tidak ada penanggungjawab yg menginap (sesuai Perda No.6/2006 Pasal 8 ayat 3 & 5). Pembantunya cm datang siang hari saja buat bersih2. Anak kost sering gaduh, bahkan saat dini hari, misalnya: bikin perayaan ultah jam 12 malam (kejadian terakhir tgl 19 Juni 2019 dini hari). Termasuk jg teman2 mereka yg kadang datang diatas jam 10 malam. Tetangga sering terganggu, apalagi banyak tamu yg pakai motor dg knalpot brong. Pernah jg saya pergoki tamunya kencing d depan pagar rumah saya. Sering kejadian diatas jam 10 malam ada yg datang sambil teriak2 minta dibukakan pagar. Pernah jg tamu datang jam 1 pagi teriak2 dr luar manggil anak kost. Sudah sering ditegur warga dan perangkat RT/RW, bahkan sy laporkan ke pemilik rumah, tp tidak ada perbaikan & perubahan positif. Anak kost datang silih berganti, tp masalah selalu sama, gaduh & berisik. Anak kost banyak berasal dr luar daerah, mungkin punya adab pergaulan yg berbeda dg org Jawa, kuatirnya klo sering ditegur malah bisa salah paham dan rawam terjadi gesekan. Solusinya cm satu, pemilik rumah HARUS menempatkan pembantu yg tinggal menginap, sesuai Perda, agar memudahkan pengawasan. Sy tdk tahu apakah pemilik rumah tahu akan Perda ini atau tdk, tp yg jelas memang harus ditertibkan agar tdk ada pihak yg dirugikan. Saya tidak keberatan bertetangga dg rumah kost, asal sesuai aturan main yg berlaku.",SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,1437,mohon bantu tertib rumah kos jalan sibayak nomor mlg kamar penanggungjawab inap sesuai perda nomor pasal ayat bantu cm siang bersih anak kos gaduh bikin raya ulang jam malam tanggal juni masuk teman kadang jam malam tetangga ganggu tamu pakai motor knalpot brong pergok tamu kencing d pagar rumah jam malam teriak buka pagar tamu jam pagi teriak manggil anak kos tegur warga perangkat rtrw lapor milik rumah ubah positif anak kos silih ganti gaduh berisik anak kos daerah adab gaul beda orang jawa kuatirnya tegur salah paham rawam gesek solusi cm milik rumah bantu tinggal inap sesuai perda mudah awas milik rumah perda tertib rugi berat tetangga rumah kos sesuai atur main laku
162,"Tlg dirazia & ditindaktegas di boldy/mangunsarkoro skrg bnyk yg menyalahkan petasan. Tlg yg pak walikota,satpol PP, pak polisi. Jangan diam aja.",SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,144,tolong razia ditindaktegas boldymangunsarkoro salah petas tolong walikotasatpol pp polisi diam
163,"Sekitar/ sekeliling stadion gajayana malang banyak orang bakar sampah , biasa jam 7 pagi atau sore jam 17 , malam jam 23 sd 4 pagi ataupun tidak kenal waktu. Ada juga warga pemilik rumah bakar sampah.Mohon bantuan ditertibkan shg paru paru kota ini sehat untuk semua orang.",SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,273,keliling stadion gajayana malang orang bakar sampah jam pagi sore jam malam jam sd pagi kenal warga milik rumah bakar sampahmohon bantu tertib paru paru kota sehat orang
164,"tolong diadakan razia petasan, karena di daerah klojen, penanggungan, banyak anak2 suka bermain petasan yang suaranya sangat mengganggu dan bau petasan sampai ke kamar. Mohon ditindaklanjuti.",SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,191,tolong razia petas daerah klojen tanggung anak suka main petas suara ganggu bau petas kamar mohon ditindaklanjuti
165,bulan puasa & hari raya idulfitri bnyk preman2 & bnyk kejahatan. Tlg aparat keamanan siaga penuh. Utk mengurangi angka kejahatan dilakukan razia preman2,SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,152,puasa raya idulfitri preman jahat tolong aparat aman siaga penuh angka jahat laku razia preman
166,"kepada pemerintah Malang yg terhormat, saya sangat terganggu dengan adanya suara petasan selama bulan Ramadhan ini khususnya daerah klojen, karena polusi suara ditiap maghrib dan saat sahur. Mohon ditindaklanjuti dan diharapkan mengadakan razia petasan.",SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,253,perintah malang hormat ganggu suara petas ramadhan khusus daerah klojen polusi suara maghrib sahur mohon ditindaklanjuti harap razia petas
167,"tlg dirazia semua tempat hiburan malam,hotel/kost yg dibuat mesum (bukan pasangan) krn ini kan bulan suci. Termasuk preman anjal,pengamen,miras2, PSK",SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,149,tolong razia hibur malamhotelkost mesum pasang suci masuk preman anjalpengamenmiras psk
168,"Menjelang puasa tlg ditindakegas bangunan liar yg dijadikan tempat maksiat,warung remang2 & toko2 yg jual miras & PSK dirazia. Biar aman tertib",SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,143,jelang puasa tolong ditindakegas bangun liar maksiatwarung remang toko jual miras psk razia biar aman tertib
169,Bnyak rombong PKL di LA SUCIPTO & dinoyo ganggu pejalan kaki tiap hari. Tlg ditertibkan. Jangan diam aja. Parkir juga sembarangan. Ruwet semrawut,SATUAN POLISI PAMONG PRAJA KOTA MALANG,1,145,bnyak rombong pkl la sucipto dinoyo ganggu pejal kaki tolong tertib diam parkir sembarang ruwet semrawut
170,"Saya mau mengadu tentang parkir di daerah kebalen, tepatnya di toko caroline. Saya diberi karcis, tapi karcis bekas, pas mau jalan karcisnya diambil lagi",DINAS PERHUBUNGAN KOTA MALANG,1,153,adu parkir daerah balen toko caroline karcis karcis bekas pas jalan karcis ambil
171,"Rambu dilarang parkir di dpn warung Nguling raib sepertinya ada yg merusak mengambil, tiangnya masih ada, Kend yg parkir di per4an jl Agus Salim-Zainul Arifin menambah macêt, tolong ditertipkan",DINAS PERHUBUNGAN KOTA MALANG,1,193,rambu larang parkir warung nguling raib rusak ambil tiang kend parkir peran jalan agus salimzainul arifin macet tolong tip
172,"tolong diaktifkan kembali jalur trem kota Malang, demi mencegah kemacetan dan menjadikan kota Malang maju dan membanggakan",DINAS PERHUBUNGAN KOTA MALANG,1,122,tolong aktif jalur trem kota malang cegah macet kota malang maju bangga
173,"saya tadi dapat karcis parkir, sepertinya fotokopian. di gor ken arok saat lomba basket. gambar saya kirim ke twitter pemkot & dishub",DINAS PERHUBUNGAN KOTA MALANG,1,133,karcis parkir fotokopi gor ken arok lomba basket gambar kirim twitter perintah kota dinas hubung
174,"Saya mahasiswa yang ngekos di griya shinta eksekutif, tolong pak pemkot jangan tutup lampu merah suhat karena setiap saya berangkat kuliah selalu aja kesulitan ketika mau nyebrang depan griya shanta eksekutif ada orang yg ngatur di puteran disitu tetapi hanya mengatur mobil saja kalo motor mau nyebrang pasti tidak mau dibantu menyebrang. Kemudian puteran depan mie jogging suhat jangan ditutup pak itu sangat tidak efektif disaat jam sore depan griya shanta macet parah karena banyak yg muter dan saya merasa kejauhan untuk muter kalo saya dr kalpataru karena harus muter ke polinema dulu. Terima kasih pak semoga bisa ditemukan solusinya",DINAS PERHUBUNGAN KOTA MALANG,1,640,mahasiswa ngekos griya shinta eksekutif tolong perintah kota tutup lampu merah suhat berangkat kuliah sulit nyebrang griya shanta eksekutif orang atur puter situ atur mobil motor nyebrang bantu menyebrang puter mie jogging suhat tutup efektif jam sore griya shanta macet parah putar putar kalpataru putar polinema terima kasih moga temu solusi
175,"di daerah Kerto, Ketawanggede, Kecamatan Lowokwaru Malang, ada toko swalayan kecil yaitu RAHMA. Disana ada tukang parkir yang tidak mempunyai surat resmi dari pemerintah daerah mohon ditindak lanjuti dengan tegas karena saya pernah dipaksa membayar parkir padahal saya tidak parkir di Toko RAHMA tersebut. Ceritanya saya mau beli pulsa parkir di Konter dekat RAHMA, lalu belanja di RAHMA, tetapi tukang parkir malahan menyembunyikan motor saya dan membuat saya mencari dan panik, beberapa saat mereka kasih tahu dan marah marah kalau wilayah daerah tersebut wajib membayar parkir jadi kalau mau ke RAHMA motor tidak boleh ditaruh di toko lain, harus di Toko RAHMA dan membayar parkir. Mohon kepada pemerintah daerah Malang untuk tegas menyikapi hal ini, karena ini terjadi bukan pada saya saja melainkan kepada teman teman saya juga yang pernah ke sana. Terimakasih sebelumnya",DINAS PERHUBUNGAN KOTA MALANG,1,876,daerah kerto ketawanggede camat lowokwaru malang toko swalayan rahma tukang parkir surat resmi perintah daerah mohon tindak paksa bayar parkir parkir toko rahma cerita beli pulsa parkir konter rahma belanja rahma tukang parkir sembunyi motor cari panik kasih marah marah wilayah daerah wajib bayar parkir rahma motor taruh toko toko rahma bayar parkir mohon perintah daerah malang sikap teman teman terimakasih
176,"Selamat malam, sy mau mengeluhkan adanya parkir liar di wilayah Jl. Kelud, Bareng - Malang. Banyak mobil yg selalu parkir liar di wilayah ini, sehingga mengganggu aktivitas pemilik rumah/bedak/toko yg ada disekitarnya, karena tdk jarang mereka memarkir mobil pas di depan pintu bedak/rumah/toko dan kerap kali mobil2 ini menginap bkn hanya numpang parkir sebentar. Mohon utk di tertibkan, krn yg digunakan parkir adalah fasilitas umum yg semua org berhak utk menikmatinya, bkn hanya dinikmati oleh para jukir liar & pengguna parkir liar. Trimakasih.",DINAS PERHUBUNGAN KOTA MALANG,1,549,selamat malam keluh parkir liar wilayah jalan kelud bareng malang mobil parkir liar wilayah ganggu aktivitas milik rumahbedaktoko jarang parkir mobil pas pintu bedakrumahtoko kerap kali mobil inap numpang parkir sebentar mohon tertib parkir fasilitas orang hak nikmat nikmat jukir liar parkir liar trimakasih
177,"tolong dibuat zebracross di jln.mt haryono sebrang unbraw,karena putri kami nyaris tertabrak motor tadi malam.kecepatan motor rata2 70 km/jam,sangat berbahaya menyebrang jalan.terima kasih.oloan jonson",DINAS PERHUBUNGAN KOTA MALANG,1,201,tolong zebracross jlnmt haryono seberang unbrawkarena putri tabrak motor malamkecepatan motor kmjamsangat bahaya menyebrang jalanterima kasiholoan jonson
178,apakah dishub gak mampu menertibkan parkir setengah jalur dan angkot ngetem di depan ramayana. Ataukan ada aliran uang basah yg mampir ke oknum.pdahal di basement ramayana parkir sering kosong,DINAS PERHUBUNGAN KOTA MALANG,1,192,dinas hubung tertib parkir jalur angkot nongkrong ramayana alir uang basah mampir oknumpdahal basement ramayana parkir kosong
179,"Malang darurat parkir, tukang parkir sudah seperti tukang palak. pagi antar anak sekolah di tarik parkir (jl dr soetomo), supir tidak turun mobil.",DINAS PERHUBUNGAN KOTA MALANG,1,146,malang darurat parkir tukang parkir tukang palak pagi anak sekolah tarik parkir jalan soetomo supir turun mobil
180,"sy wido (pengurus Gereja GPIB Immanuel) berkenaan dg acara marathon tgl 29 Juli, Gereja saya dilalui rute maraton, dan di jam 8, kami beribadah. Pertanyaan : 1. Bgmn dengan jalan rute maraton apakah ditutup total? 2. Seringkali jemaat kami kesulitan ke gereja krn akses jalan yang macet apabila ada kegiatan di area alun2x . Mohon untuk pemkot Malang lebih bijak dalam memberikan kegiatan di hari minggu terutama yang berkaitan dengan penutupan jalan utama. Kami tunggu respon dr Pemkot Malang. Terima kasih",DINAS PERHUBUNGAN KOTA MALANG,1,507,wido urus gereja gpib immanuel kena acara marathon tanggal juli gereja rute maraton jam ibadah jalan rute maraton tutup total seringkali jemaat sulit gereja akses jalan macet giat area alunx mohon perintah kota malang bijak giat minggu utama kait tutup jalan utama tunggu respon perintah kota malang terima kasih
181,"Daerah galunggung macet poll, dalanan di tutup , mohon ad pengatur lalulintas yg datang , sy lihat cuman ad hansip dan warga yg menyetop jalan",DINAS PERHUBUNGAN KOTA MALANG,1,142,daerah galunggung macet poll dalanan tutup mohon atur lalulintas lihat hansip warga setop jalan
182,"selamat siang bapk/ibu saya ingin mengadukan dan bertanya apakah untuk tarif angkot malang kota serentak dinaikkan sebesar 10.000/orang, karena baru saja saya menaiki angkot AG dengan plat polisi (N 1039 UA) dari arjosari ke rsud saiful anwar ..saya merasa di tipu ketika saya menaikkan sebab kenaikan tarif katanya serentak untuk dinaikkan, mohon jawaban agar kami mengetahui, jadi lebih selektif untuk memilih angkutan umum Mohon jawaban nya...selamat siang terimakasih",DINAS PERHUBUNGAN KOTA MALANG,1,471,selamat siang bapkibu adu tarif angkot malang kota serentak orang angkot ag plat polisi n ua arjosari rsud saiful anwar tipu tarif serentak mohon selektif pilih angkut mohon nyaselamat siang terimakasih
183,"mohon ditertibkan warga yang memarkir kendaraan di bahu jalan kaliurang.selain sangat mengganggu sekali, selain membuat macet juga menghambat mobil saya utk kluar masuk garasi karena mobil selalu parkir di depan pagar. Saat ini setiap harinya kondisi bahu jalan selalu dipenuhi dengan mobil warga yg tidak memiliki garasi.(fajar jalan kaliurang barat no 102)",DINAS PERHUBUNGAN KOTA MALANG,1,358,mohon tertib warga parkir kendara bahu jalan kaliurangselain ganggu macet hambat mobil masuk garasi mobil parkir pagar kondisi bahu jalan penuh mobil warga milik garasifajar jalan kaliurang barat nomor
184,"halo.. saya orang singosari. saya bersekolah di kota malang. kalau pulang sekolah saya naik angkot. saya turun di stopan fly over arjosari lalu ganti LA. namun, sepertinya ada pak polisi yang bertugas agar LA dan bison tidak boleh berhenti di SD di dekat stopan itu. saya jadi bingung, saya naiknya itu harus darimana karena saya biasanya saya naik di sekolah itu. tapi kalau ada pak polisi gitu, saya harus berjalan lagi sampai sekitar alfa/indomart di kiri jalan itu untuk pulang. jadi, apa bisa dipikirkan solusi baiknya seperti apa? saya juga capek kalau harus jalan lagi.. mohon solusinya. maaf apabila salah kata",DINAS PERHUBUNGAN KOTA MALANG,1,618,halo orang singosari sekolah kota malang pulang sekolah angkot turun stop fly over arjosari ganti la polisi tugas la bison henti sd stop bingung darimana sekolah polisi jalan alfaindomart kiri jalan pulang pikir solusi capek jalan mohon solusi maaf salah
185,"Kemacetan tiap pagi jam berangkat sekolah dan kerja terjadi di jl. Kol. Sugiono gadang. Karena banyak yang menyeberang di depan pasar gadang lama/sdn gadang 1. Tolong diatasi, mungkin dengan pembangunan JPO agar penyeberang tidak mengganggu lalulintas. Trims",DINAS PERHUBUNGAN KOTA MALANG,1,258,macet pagi jam berangkat sekolah kerja jalan kol sugiono gadang seberang pasar gadang lamasdn gadang tolong bangun jpo seberang ganggu lalulintas trims
186,mohon ditindak lanjuti di timur matos ..itu angkot apa preman.saya tiap hri sabtu & minggu lewat sana pasti adayg namanya macet gara2 angkot vs grap klo malak lngsng ditengah jln sampe2 mau tabrakan skrng sampe di buat langganan klo narget uang..trimsnyaan yg sama tp gk ada jawabannya...,DINAS PERHUBUNGAN KOTA MALANG,1,288,mohon tindak timur matos angkot premansaya sabtu minggu adayg nama macet gara angkot vs grap malak langsung jalan tabrak langgan narget uangtrimsnyaan
187,"kemarin antar istri ke psr blimbing cuma nunggu du atas spd motor,pas mau plng jukir minta uang parkir",DINAS PERHUBUNGAN KOTA MALANG,1,102,kemarin istri psr blimbing nunggu du spd motorpas pulang jukir uang parkir
188,"Setelah dicat, traffic light Dr. Cipto sisi utara posisi tiang sebelah kiri sekarang tidak ada panahnya. Jadi ketika merah membingungkan kendaraan yg mau lurus. Dikira lurus ikuti Lampung Di Suhat, sisi barat posisi tiang sebelah kiri ada kesalahan juga. Mohon perbaikan. Tks",DINAS PERHUBUNGAN KOTA MALANG,1,275,cat traffic light cipto sisi utara posisi tiang belah kiri panah merah bingung kendara lurus lurus lampung suhat sisi barat posisi tiang belah kiri salah mohon terimakasih
189,"Tolong bpk2 d dishub/dispenda/satpol/lurah bumiayu.kami warga bumiayu rw 1 terganggu dgn adany preman yg narik parkir d indomaret jl kyai parseh bumiayu.Ada tulisanya gratis,kalo malem dtutup tulisanya oleh mereka.tolong demi kenyamanan kami, diusir preman yg narik parkir dsana.Pgwai indomaretpun merasa terintimidasi,mrsa tdk nyaman.Mohon dgn sangat pengaduan km dtndaklanjuti . Trmkasih",DINAS PERHUBUNGAN KOTA MALANG,1,389,tolong d dishubdispendasatpollurah bumiayukami warga bumiayu rw ganggu adany preman narik parkir d indomaret jalan kyai parseh bumiayuada tulisanya gratiskalo malam dtutup tulisanya merekatolong nyaman usir preman narik parkir dsanapgwai indomaretpun terintimidasimrsa nyamanmohon adu dtndaklanjuti trmkasih
190,"tolong diperbaiki countdown di traffic light karena banyak mati dan itu sangat berbahaya, ada juga traffic light yg tdk ada countdown nya, terutama yg dijalan jalan besar",DINAS PERHUBUNGAN KOTA MALANG,1,170,tolong hitung detik traffic light mati bahaya traffic light hitung detik nya utama jalan jalan
191,"Usul di simp PDAM Lama sisi Jl. LA Sucipto diberi marka stopline karena sudah pudar. Banyak kendaraan maju sangat depan sehingga bisa lihat lampu dr arah A Yani. Kl dr A Yani sudah kuning, banyak yg sering nerobos. Padahal dr LA Sucipto belum hijau. Terima kasih",DINAS PERHUBUNGAN KOTA MALANG,1,262,usul simp pdam sisi jalan la sucipto marka stopline pudar kendara maju lihat lampu arah a yani kl a yani kuning nerobos la sucipto hijau terima kasih
192,"tolong nih ya untuk wilayah RS permata bunda jl. Soekarno hatta -indomaret-triangle bar dengan titik koordinat -7.938821,112.625130 ada juru parkir liar jam 1-4 dini hari yg bisa dibilang maksa, padahal parkir indomaret gratis dan parkir RS yg sudah tdk bayar jam segitu. Sudah 2x saya kena palak disana dan diancam mau dikroyok sama kawan kawan juru parkir kalo mempertanyakan ""kok bayar"", padahal itu duit parkir saya sudah ada di tangan mreka. Tolong sangat ditindak lanjuti kalo bisa pihak berwajib menyamar utk survey. Terima kasih banyak. ingga mengganggu aktivitas pemilik rumah/bedak/toko yg ada disekitarnya, karena tdk jarang mereka memarkir mobil pas di depan pintu bedak/rumah/toko dan kerap kali mobil2 ini menginap bkn hanya numpang parkir sebentar. Mohon utk di tertibkan, krn yg digunakan parkir adalah fasilitas umum yg semua org berhak utk menikmatinya, bkn hanya dinikmati oleh para jukir liar & pengguna parkir liar. Trimakasih.",DINAS PERHUBUNGAN KOTA MALANG,1,948,tolong nih ya wilayah rs permata bunda jalan soekarno hatta indomarettriangle bar titik koordinat juru parkir liar jam bilang maksa parkir indomaret gratis parkir rs bayar jam segitu x kena palak ancam dikroyok kawan kawan juru parkir bayar duit parkir tangan tolong tindak wajib samar survey terima kasih ingga ganggu aktivitas milik rumahbedaktoko jarang parkir mobil pas pintu bedakrumahtoko kerap kali mobil inap numpang parkir sebentar mohon tertib parkir fasilitas orang hak nikmat nikmat jukir liar parkir liar trimakasih
193,"MOHON SEGERA DIPERBAIKI TRAFFIC LIGHT PERTIGAAN SUKUN-JANTI MATI SUDAH 1 MINGGU YG LALU, JANGAN TUNGGU KORBAN!",DINAS PERHUBUNGAN KOTA MALANG,1,110,mohon traffic light sukunjanti mati minggu tunggu korban
194,"Traffic Light Pertigaan Janti Mati sudah beberapa hari ini, harap segera di prioritaskan perbaikannya",DINAS PERHUBUNGAN KOTA MALANG,1,101,traffic light janti mati harap prioritas
195,"Pagi...Bapak/Ibu ""Sambat"" . Pagi ini (Minggu ,25 Feb 2018), saya dari pasar Minggu di MOG.Tolong untuk petugas parkirnya ditertibkan (area sampinaaf kalo kasar...wes kadung mangkel...)a 3rb....pelayanan kasar, tak ada senyum (orang gendut) ,saya tiap hari parkir di MOG (Dishub)..ya bayar e 2rb, biasane parkir di luarpun kalo ke pasar Minggu /weekday ...ya 2rb ....tolong di bina...atau binasakan aja sekalian orang kayak gitu...podo2 wong kere...melarat...kok sok arogan koyok preman...(m",DINAS PERHUBUNGAN KOTA MALANG,1,490,pagibapakibu sambat pagi minggu feb pasar minggu mogtolong tugas parkir tertib area sampinaaf kasarwes kadung mangkela rbpelayanan kasar senyum orang gendut parkir mog dishubya bayar e rb biasane parkir pasar minggu weekday ya rb tolong binaatau binasa orang gitupodo keremelaratkok sok arogan koyok premanm
196,"parkir motor sarinah. Tarif resmi yg tertera di karcis 2000 rupiah, lalu ada stempel baru yg menutupi tarif tsb dgn hrga 3000 rupiah. Saat membayar dimintai uang 4000. Dipintu keluar, saya tanyakan kenapa parkirnya 4000? Kata petugasnya yg 1000 utk penitipan helm. Saya lihat dibalik karcis ada stempel nominal 1000rupiah. Tp di tempat parkiran ada himbauan "" helm rusak / hilang, bukan tanggung jawab jukir "" dan pengunjung tidak dihimbau utk menitipkan helmnya juga.",DINAS PERHUBUNGAN KOTA MALANG,1,468,parkir motor sarinah tarif resmi tera karcis rupiah stempel tutup tarif harga rupiah bayar uang pintu parkir tugas titip helm lihat karcis stempel nominal rupiah parkir himbauan helm rusak hilang tanggung jukir unjung dihimbau titip helm
197,Tolong parkir liar di Alfamart Dewandaru kembali ditindak. Beratribut seperti preman dan bergerombol sehingga meresahkan yang ingin parkir.,DINAS PERHUBUNGAN KOTA MALANG,1,139,tolong parkir liar alfamart dewandaru tindak atribut preman gerombol resah parkir
198,"Gerobak makanan mulai balik lagi di pintu masuk stadion gajahyana malang. Tetutama jika ada acara , mulai pagi sampai malam menggelar dagangannya , shg mengganggu lalu lintas. Diharapkan bisa ditertibkan agar stadion megah dan kenyamanan bersama terjaga.i sampah tidak diambil. Terimakasih ari saja. Terimakasih. Dian Warga simpang kepuh no18 malang. itu bocor dan banyak menetes mengenai pengendara. Tolong segera di tindak lanjuti. Terima kasih Ttd. Farid. ng parah antara pertigaan dan sampai roti andalas.00 sampai selesai tengah malam yang menyebabkan gangguan kebisingan tetangga. ak ada kode verifikasi masuk. Mohon sistemnya dibenerin pak saya ingin daftar aja susah :(",DINAS PERHUBUNGAN KOTA MALANG,1,677,gerobak makan pintu masuk stadion gajahyana malang tetutama acara pagi malam gelar dagang ganggu lintas harap tertib stadion megah nyaman jaga sampah ambil terimakasih ari terimakasih dian warga simpang kepuh nomor malang bocor tetes kena kendara tolong tindak terima kasih tanda tangan farid ng parah roti andalas selesai malam ganggu bising tetangga kode verifikasi masuk mohon sistem dibenerin daftar susah
199,Setiap hari arah masuk malang dari fly over A Yani selaluuu saja macet kenapa ya? Apa ada yg salah dengan waktu lampu lalu lintas blimbing? Mhn penyelesaiannya,DINAS PERHUBUNGAN KOTA MALANG,1,159,arah masuk malang fly over a yani selaluuu macet ya salah lampu lintas blimbing mohon selesai
